transaction_id,customer_id,card_number,timestamp,amount,merchant_id,merchant_category,merchant_lat,merchant_long,is_fraud,fraud_type,hour,day_of_week,month,distance_from_home
TXN_00026905,CUST_02802,CARD_76554,2026-01-21T02:40:15.805431Z,252.65,MERCHANT_0383,luxury_goods,21.2082,81.6902,0,none,2,2,1,289.98
TXN_00037080,CUST_02171,CARD_83576,2026-01-17T02:35:15.805431Z,619.75,MERCHANT_1688,jewelry,26.1825,78.6166,0,none,2,5,1,163.53
TXN_00056396,CUST_02899,CARD_97013,2025-12-26T02:55:15.805431Z,956.88,MERCHANT_1313,electronics,33.3443,77.9342,0,none,2,4,12,305.72
TXN_00006687,CUST_04498,CARD_28247,2026-01-03T19:17:15.805431Z,542.73,MERCHANT_0721,restaurant,19.2583,79.4118,0,none,19,5,1,137.89
TXN_00049711,CUST_00364,CARD_29059,2026-01-11T00:30:15.805431Z,37.56,MERCHANT_1054,retail,19.9791,75.4203,0,none,0,6,1,556.14
TXN_00043913,CUST_04115,CARD_59854,2025-12-29T18:01:15.805431Z,221.83,MERCHANT_1550,jewelry,19.5483,84.0461,0,none,18,0,12,149.04
TXN_00043907,CUST_00096,CARD_86121,2026-01-12T05:01:15.805431Z,124.92,MERCHANT_1733,grocery,19.7146,84.9578,0,none,5,0,1,234.66
TXN_00022914,CUST_02883,CARD_94580,2025-12-23T16:56:15.805431Z,68.97,MERCHANT_1602,restaurant,21.36,75.714,0,none,16,1,12,173.39
TXN_00053383,CUST_02755,CARD_28247,2026-01-20T10:52:15.805431Z,239.02,MERCHANT_0347,luxury_goods,21.9244,79.2301,0,none,10,1,1,292.42
TXN_00066549,CUST_02538,CARD_86302,2026-01-08T03:13:15.805431Z,1515.85,MERCHANT_1263,luxury_goods,21.9666,78.9695,0,none,3,3,1,65.71
TXN_00041630,CUST_04484,CARD_48928,2025-12-30T20:51:15.805431Z,1125.01,MERCHANT_0341,luxury_goods,20.185,82.2073,0,none,20,1,12,242.08
TXN_00009617,CUST_03506,CARD_23608,2026-01-11T16:25:15.805431Z,117.28,MERCHANT_1032,retail,23.8443,81.1965,0,none,16,6,1,291.24
TXN_00091327,CUST_03779,CARD_06366,2025-12-29T23:10:15.805431Z,14.96,MERCHANT_0531,jewelry,23.0126,78.8195,0,none,23,0,12,461.5
TXN_00066000,CUST_00332,CARD_76491,2026-01-07T02:20:15.805431Z,273.63,MERCHANT_1707,luxury_goods,19.8065,77.09,0,none,2,2,1,112.13
TXN_00022101,CUST_00406,CARD_64380,2025-12-31T10:02:15.805431Z,3105.66,MERCHANT_1218,electronics,18.0242,78.0725,0,none,10,2,12,228.06
TXN_00095217,CUST_04714,CARD_11020,2025-12-24T22:42:15.805431Z,611.64,MERCHANT_1446,electronics,15.3405,72.9154,0,none,22,2,12,322.4
TXN_00076102,CUST_02145,CARD_28235,2026-01-12T07:27:15.805431Z,1163.07,MERCHANT_0801,retail,27.0214,84.6448,0,none,7,0,1,289.59
TXN_00055982,CUST_03471,CARD_02888,2026-01-13T18:56:15.805431Z,340.33,MERCHANT_1531,restaurant,18.0134,81.0555,0,none,18,1,1,292.49
TXN_00095406,CUST_01195,CARD_39314,2026-01-20T11:07:15.805431Z,684.34,MERCHANT_0593,luxury_goods,24.0973,85.8902,0,none,11,1,1,206.04
TXN_00091303,CUST_03372,CARD_31546,2026-01-23T06:21:15.805431Z,649.6,MERCHANT_0545,electronics,12.4935,70.8026,0,none,6,4,1,81.08
TXN_00030154,CUST_00646,CARD_48753,2025-12-24T09:23:15.805431Z,120.89,MERCHANT_1245,grocery,23.5237,88.9942,0,none,9,2,12,272.16
TXN_00062699,CUST_02759,CARD_62002,2025-12-28T02:44:15.805431Z,813.64,MERCHANT_1842,jewelry,21.3497,84.0932,0,none,2,6,12,284.38
TXN_00099906,CUST_02170,CARD_43109,2025-12-29T05:23:27.805431Z,688.67,MERCHANT_1894,electronics,15.5396,83.8437,1,card_cloning,5,0,12,912.92
TXN_00085252,CUST_03385,CARD_43222,2025-12-27T05:24:15.805431Z,268.34,MERCHANT_1674,jewelry,30.7951,74.9389,0,none,5,5,12,232.63
TXN_00028365,CUST_02431,CARD_71397,2025-12-25T19:16:15.805431Z,158.52,MERCHANT_0180,jewelry,19.5659,73.5875,0,none,19,3,12,199.3
TXN_00054996,CUST_00510,CARD_19312,2026-01-21T09:33:15.805431Z,812.58,MERCHANT_1853,jewelry,18.243,81.1946,0,none,9,2,1,84.09
TXN_00079176,CUST_04855,CARD_72353,2026-01-09T05:25:15.805431Z,121.84,MERCHANT_0246,grocery,15.4681,71.0987,0,none,5,4,1,321.37
TXN_00038989,CUST_04885,CARD_75146,2026-01-05T14:44:15.805431Z,241.53,MERCHANT_1853,grocery,24.4398,69.4468,0,none,14,0,1,75.16
TXN_00059017,CUST_00404,CARD_06281,2026-01-04T03:26:15.805431Z,261.44,MERCHANT_1861,restaurant,20.7307,75.1762,0,none,3,6,1,180.47
TXN_00095016,CUST_04421,CARD_95072,2026-01-15T15:42:15.805431Z,116.59,MERCHANT_1306,jewelry,16.0006,85.4742,0,none,15,3,1,332.15
TXN_00051478,CUST_03843,CARD_36745,2025-12-30T03:33:15.805431Z,91.81,MERCHANT_0855,grocery,27.5397,85.0271,0,none,3,1,12,268.41
TXN_00081654,CUST_02051,CARD_86309,2026-01-05T22:36:15.805431Z,42.75,MERCHANT_1064,restaurant,14.8748,72.5796,0,none,22,0,1,333.76
TXN_00073869,CUST_03296,CARD_98794,2026-01-04T14:52:15.805431Z,240.44,MERCHANT_1303,gas,18.3276,77.4051,0,none,14,6,1,474.28
TXN_00069323,CUST_03853,CARD_07184,2026-01-23T04:08:15.805431Z,22894.02,MERCHANT_0498,jewelry,17.9392,75.689,0,none,4,4,1,227.98
TXN_00055045,CUST_02493,CARD_83507,2026-01-19T04:43:15.805431Z,142.8,MERCHANT_0925,luxury_goods,21.4315,89.3907,0,none,4,0,1,319.7
TXN_00075762,CUST_02313,CARD_35852,2025-12-30T03:11:15.805431Z,1756.56,MERCHANT_1857,retail,19.5488,87.0862,0,none,3,1,12,366.45
TXN_00078975,CUST_04891,CARD_43634,2026-01-05T09:57:15.805431Z,1447.72,MERCHANT_1311,grocery,16.6509,86.4439,0,none,9,0,1,290.8
TXN_00063636,CUST_03017,CARD_22913,2026-01-06T00:00:15.805431Z,12721.53,MERCHANT_0363,electronics,21.1893,77.3204,0,none,0,1,1,359.51
TXN_00012951,CUST_00112,CARD_81007,2025-12-25T03:23:15.805431Z,5911.92,MERCHANT_0602,grocery,22.3988,70.085,0,none,3,3,12,199.06
TXN_00094879,CUST_02825,CARD_37760,2026-01-08T10:47:15.805431Z,1624.29,MERCHANT_1125,electronics,31.4591,83.9331,0,none,10,3,1,404.12
TXN_00012178,CUST_02605,CARD_61898,2026-01-10T02:52:15.805431Z,1283.37,MERCHANT_1223,electronics,13.1492,77.6544,0,none,2,5,1,311.04
TXN_00034770,CUST_04754,CARD_22240,2026-01-01T07:41:15.805431Z,47.05,MERCHANT_0393,electronics,18.4168,83.5398,0,none,7,3,1,200.78
TXN_00045510,CUST_00869,CARD_83052,2026-01-16T03:08:15.805431Z,2039.26,MERCHANT_0037,luxury_goods,12.044,73.8923,0,none,3,4,1,366.02
TXN_00017136,CUST_04629,CARD_46812,2026-01-08T05:32:15.805431Z,124.38,MERCHANT_0377,restaurant,15.2629,70.1977,0,none,5,3,1,374.08
TXN_00095682,CUST_04869,CARD_76031,2026-01-22T04:33:15.805431Z,79.9,MERCHANT_0224,gas,23.2112,78.7374,0,none,4,3,1,238.43
TXN_00073666,CUST_00471,CARD_29836,2025-12-29T10:42:15.805431Z,144.96,MERCHANT_0378,electronics,14.483,77.6151,0,none,10,0,12,615.99
TXN_00082213,CUST_04549,CARD_92595,2026-01-14T17:41:15.805431Z,167.11,MERCHANT_0114,electronics,15.2293,72.84,0,none,17,2,1,105.66
TXN_00039677,CUST_01024,CARD_21577,2026-01-14T11:48:15.805431Z,148.28,MERCHANT_0123,gas,21.4124,79.6105,0,none,11,2,1,116.01
TXN_00009067,CUST_03201,CARD_81189,2026-01-14T03:34:15.805431Z,423.19,MERCHANT_0791,electronics,21.8866,76.3994,0,none,3,2,1,160.26
TXN_00017879,CUST_04012,CARD_57328,2025-12-27T08:54:15.805431Z,510.27,MERCHANT_1424,gas,8.9472,72.5826,0,none,8,5,12,338.23
TXN_00069860,CUST_02350,CARD_47791,2026-01-01T16:57:15.805431Z,184.99,MERCHANT_1257,retail,21.0478,73.0419,0,none,16,3,1,371.33
TXN_00003237,CUST_04350,CARD_57787,2026-01-07T02:49:15.805431Z,138.27,MERCHANT_0544,grocery,20.6693,71.9959,0,none,2,2,1,129.19
TXN_00030104,CUST_04585,CARD_94795,2026-01-20T10:59:15.805431Z,106.07,MERCHANT_1631,gas,17.8796,79.7824,0,none,10,1,1,462.85
TXN_00053805,CUST_03329,CARD_98896,2026-01-12T18:13:15.805431Z,66.85,MERCHANT_0683,jewelry,14.4243,86.7073,0,none,18,0,1,20.85
TXN_00012841,CUST_03514,CARD_31983,2025-12-27T02:54:15.805431Z,701.34,MERCHANT_0359,jewelry,21.2477,74.8876,0,none,2,5,12,189.7
TXN_00019342,CUST_01734,CARD_77917,2025-12-26T11:11:15.805431Z,1305.6,MERCHANT_0319,jewelry,18.7438,80.0171,0,none,11,4,12,47.64
TXN_00055572,CUST_00493,CARD_75868,2026-01-04T18:43:15.805431Z,154.22,MERCHANT_1154,jewelry,20.636,70.9768,0,none,18,6,1,228.48
TXN_00074926,CUST_04021,CARD_84668,2026-01-08T14:22:15.805431Z,158.21,MERCHANT_0378,electronics,19.2648,77.2183,0,none,14,3,1,93.76
TXN_00029125,CUST_04162,CARD_64914,2025-12-25T10:43:15.805431Z,423.22,MERCHANT_1737,retail,31.0597,88.6436,0,none,10,3,12,212.6
TXN_00080507,CUST_02951,CARD_98433,2026-01-16T00:37:15.805431Z,4233.68,MERCHANT_0514,restaurant,20.5237,66.7832,0,none,0,4,1,54.79
TXN_00095659,CUST_02146,CARD_91980,2026-01-05T19:02:15.805431Z,67.04,MERCHANT_0979,jewelry,22.4565,79.7629,0,none,19,0,1,311.87
TXN_00092559,CUST_01311,CARD_87936,2026-01-21T09:28:15.805431Z,3838.81,MERCHANT_1803,retail,27.1771,80.9739,0,none,9,2,1,391.69
TXN_00012065,CUST_03683,CARD_14365,2026-01-19T12:56:15.805431Z,398.91,MERCHANT_0076,gas,28.1059,85.7119,0,none,12,0,1,388.43
TXN_00013680,CUST_00469,CARD_34021,2025-12-31T03:53:15.805431Z,119.85,MERCHANT_1334,electronics,17.3023,81.1597,0,none,3,2,12,247.59
TXN_00011259,CUST_00503,CARD_83936,2025-12-28T04:23:15.805431Z,799.16,MERCHANT_0580,retail,22.8284,84.4948,0,none,4,6,12,389.49
TXN_00053914,CUST_01295,CARD_16939,2026-01-15T20:37:15.805431Z,10.23,MERCHANT_1920,grocery,15.6775,80.432,0,none,20,3,1,216.33
TXN_00011894,CUST_04945,CARD_07047,2026-01-10T23:30:15.805431Z,1953.21,MERCHANT_1449,grocery,19.3719,71.8257,0,none,23,5,1,321.08
TXN_00092454,CUST_03231,CARD_21381,2025-12-31T01:22:15.805431Z,654.76,MERCHANT_0166,retail,14.6818,74.4711,0,none,1,2,12,487.51
TXN_00080702,CUST_02817,CARD_03644,2026-01-17T19:42:15.805431Z,134.83,MERCHANT_1934,retail,22.5917,80.2709,0,none,19,5,1,139.3
TXN_00080465,CUST_00194,CARD_25862,2026-01-08T01:16:15.805431Z,2771.53,MERCHANT_0096,electronics,23.6066,87.9909,0,none,1,3,1,149.45
TXN_00043241,CUST_03827,CARD_10763,2026-01-19T12:14:15.805431Z,6.17,MERCHANT_1087,retail,21.2603,81.5504,0,none,12,0,1,110.84
TXN_00022069,CUST_01521,CARD_09770,2025-12-26T12:16:15.805431Z,544.01,MERCHANT_0296,electronics,21.1029,78.9906,0,none,12,4,12,293.17
TXN_00005437,CUST_04224,CARD_61457,2026-01-07T00:19:15.805431Z,421.64,MERCHANT_1852,retail,23.1018,88.157,0,none,0,2,1,209.81
TXN_00094016,CUST_03203,CARD_95962,2025-12-26T20:26:15.805431Z,186.6,MERCHANT_0535,retail,25.256,86.5734,0,none,20,4,12,247.03
TXN_00024133,CUST_03507,CARD_48696,2026-01-08T11:00:15.805431Z,4902.26,MERCHANT_0307,retail,27.0245,83.7503,0,none,11,3,1,255.93
TXN_00021936,CUST_02320,CARD_93670,2026-01-23T04:00:15.805431Z,6744.08,MERCHANT_1099,grocery,12.0763,63.1248,0,none,4,4,1,252.71
TXN_00018549,CUST_02359,CARD_82595,2025-12-30T21:30:15.805431Z,237.44,MERCHANT_0684,electronics,32.2389,84.5854,0,none,21,1,12,43.3
TXN_00007206,CUST_04370,CARD_18862,2026-01-05T17:29:15.805431Z,536.22,MERCHANT_0273,luxury_goods,31.1681,71.5285,0,none,17,0,1,354.03
TXN_00029266,CUST_02877,CARD_51159,2026-01-21T00:29:15.805431Z,333.79,MERCHANT_1765,jewelry,28.8343,74.6527,0,none,0,2,1,281.09
TXN_00040440,CUST_04403,CARD_77085,2026-01-16T19:50:15.805431Z,300.54,MERCHANT_0697,luxury_goods,25.3474,70.2035,0,none,19,4,1,333.82
TXN_00041514,CUST_03598,CARD_51824,2026-01-09T02:18:15.805431Z,5261.28,MERCHANT_1018,restaurant,27.0979,81.5562,0,none,2,4,1,326.95
TXN_00015204,CUST_02898,CARD_73574,2025-12-31T10:32:15.805431Z,818.74,MERCHANT_1945,gas,18.7921,78.1933,0,none,10,2,12,48.9
TXN_00084553,CUST_00174,CARD_03545,2026-01-11T06:38:15.805431Z,182.62,MERCHANT_0809,grocery,13.8563,70.2278,0,none,6,6,1,191.82
TXN_00066164,CUST_03175,CARD_19176,2026-01-16T11:02:15.805431Z,319.78,MERCHANT_1587,luxury_goods,13.8944,73.8231,0,none,11,4,1,190.58
TXN_00068579,CUST_01210,CARD_11553,2026-01-13T21:13:15.805431Z,90.24,MERCHANT_0463,grocery,23.8916,75.8662,0,none,21,1,1,390.99
TXN_00007832,CUST_02016,CARD_51776,2025-12-27T23:36:15.805431Z,172.7,MERCHANT_0407,jewelry,24.3227,72.3453,0,none,23,5,12,79.9
TXN_00019249,CUST_00383,CARD_28206,2025-12-27T10:25:15.805431Z,9.59,MERCHANT_0258,jewelry,26.3208,74.7349,0,none,10,5,12,71.0
TXN_00005259,CUST_03937,CARD_43585,2025-12-25T03:00:15.805431Z,23.61,MERCHANT_0418,jewelry,34.462,70.4918,0,none,3,3,12,365.69
TXN_00069451,CUST_00797,CARD_32326,2026-01-16T16:36:15.805431Z,941.67,MERCHANT_0084,gas,21.3604,81.7469,0,none,16,4,1,238.29
TXN_00025237,CUST_00779,CARD_35214,2026-01-05T02:30:15.805431Z,16963.13,MERCHANT_0591,electronics,25.729,78.8078,0,none,2,0,1,392.74
TXN_00022873,CUST_02770,CARD_65234,2026-01-12T18:28:15.805431Z,1786.06,MERCHANT_0583,luxury_goods,14.416,84.9874,0,none,18,0,1,135.94
TXN_00001407,CUST_03135,CARD_92179,2026-01-13T00:17:15.805431Z,282.93,MERCHANT_0452,jewelry,22.9979,78.7359,0,none,0,1,1,384.56
TXN_00022630,CUST_01684,CARD_25522,2025-12-31T01:57:15.805431Z,1393.2,MERCHANT_0246,jewelry,21.5225,77.4089,0,none,1,2,12,471.03
TXN_00080977,CUST_01326,CARD_31212,2026-01-02T09:02:15.805431Z,323.67,MERCHANT_0649,electronics,14.7366,87.615,0,none,9,4,1,185.19
TXN_00008224,CUST_00705,CARD_90026,2026-01-12T18:11:15.805431Z,710.05,MERCHANT_0981,electronics,16.918,80.1673,0,none,18,0,1,346.71
TXN_00091087,CUST_00041,CARD_99307,2026-01-01T22:39:15.805431Z,11546.39,MERCHANT_0160,jewelry,22.7026,77.9041,0,none,22,3,1,462.84
TXN_00052956,CUST_04503,CARD_40578,2026-01-05T18:51:15.805431Z,106.68,MERCHANT_1167,grocery,20.5696,72.9418,0,none,18,0,1,87.47
TXN_00088233,CUST_03322,CARD_69246,2026-01-17T20:25:15.805431Z,1879.33,MERCHANT_0693,electronics,15.2821,77.5635,0,none,20,5,1,238.55
TXN_00050756,CUST_02028,CARD_49620,2026-01-16T07:37:15.805431Z,42.78,MERCHANT_1386,electronics,16.9828,79.4792,0,none,7,4,1,174.33
TXN_00082202,CUST_01379,CARD_93116,2026-01-06T01:57:15.805431Z,2021.69,MERCHANT_1514,jewelry,21.2798,72.7535,0,none,1,1,1,252.34
TXN_00085748,CUST_04191,CARD_58902,2026-01-08T08:59:15.805431Z,105.47,MERCHANT_0651,jewelry,22.5814,81.8915,0,none,8,3,1,218.68
TXN_00084451,CUST_03716,CARD_90468,2026-01-23T07:46:15.805431Z,227.5,MERCHANT_1291,grocery,21.6451,68.2531,0,none,7,4,1,384.55
TXN_00011840,CUST_01899,CARD_89557,2026-01-13T09:46:15.805431Z,678.1,MERCHANT_1492,restaurant,19.7097,80.723,0,none,9,1,1,73.55
TXN_00037744,CUST_01354,CARD_76681,2026-01-08T14:50:15.805431Z,15914.35,MERCHANT_0005,restaurant,20.1385,80.3089,0,none,14,3,1,182.96
TXN_00044190,CUST_04777,CARD_28074,2026-01-20T13:04:15.805431Z,463.31,MERCHANT_1978,grocery,23.4602,77.2974,0,none,13,1,1,55.23
TXN_00053990,CUST_02490,CARD_35040,2026-01-02T19:46:15.805431Z,1962.18,MERCHANT_0640,grocery,21.7173,61.2295,0,none,19,4,1,689.11
TXN_00016204,CUST_02508,CARD_82820,2026-01-02T23:38:15.805431Z,25.54,MERCHANT_0907,retail,18.3126,74.1446,0,none,23,4,1,379.12
TXN_00008615,CUST_01789,CARD_01536,2025-12-28T06:42:15.805431Z,168.14,MERCHANT_0765,electronics,17.8614,78.6837,0,none,6,6,12,347.76
TXN_00022734,CUST_02371,CARD_13159,2026-01-16T02:25:15.805431Z,4104.11,MERCHANT_0340,retail,23.7941,80.5213,0,none,2,4,1,115.56
TXN_00086302,CUST_02377,CARD_85524,2025-12-25T02:46:15.805431Z,896.08,MERCHANT_0466,grocery,21.4116,78.1507,0,none,2,3,12,256.04
TXN_00012744,CUST_01374,CARD_76906,2026-01-22T14:39:15.805431Z,452.05,MERCHANT_0751,restaurant,16.9611,74.7011,0,none,14,3,1,560.42
TXN_00024082,CUST_03720,CARD_42194,2026-01-19T05:18:15.805431Z,71.04,MERCHANT_0984,gas,15.9033,79.4845,0,none,5,0,1,427.55
TXN_00054697,CUST_00778,CARD_96441,2025-12-30T03:09:15.805431Z,328.96,MERCHANT_1606,grocery,17.2278,78.421,0,none,3,1,12,353.13
TXN_00056861,CUST_00906,CARD_47233,2026-01-13T05:16:15.805431Z,134.77,MERCHANT_1845,gas,16.8885,78.1344,0,none,5,1,1,219.13
TXN_00072845,CUST_01492,CARD_99934,2026-01-22T03:56:15.805431Z,693.46,MERCHANT_0974,gas,23.1316,81.6007,0,none,3,3,1,174.41
TXN_00007607,CUST_01284,CARD_05527,2026-01-12T22:56:15.805431Z,223.56,MERCHANT_1769,jewelry,16.155,84.4474,0,none,22,0,1,245.82
TXN_00059524,CUST_04166,CARD_90466,2025-12-25T09:40:15.805431Z,100.04,MERCHANT_0998,luxury_goods,19.3727,84.4364,0,none,9,3,12,30.2
TXN_00065768,CUST_02992,CARD_94476,2025-12-25T18:12:15.805431Z,329.45,MERCHANT_1105,gas,27.8383,81.0853,0,none,18,3,12,301.98
TXN_00099562,CUST_01106,CARD_89444,2026-01-04T19:44:12.805431Z,686.41,MERCHANT_0766,grocery,14.6431,84.2347,1,merchant_collusion,19,6,1,244.45
TXN_00093200,CUST_00721,CARD_91988,2026-01-08T06:00:15.805431Z,36.38,MERCHANT_0837,jewelry,25.5909,86.0928,0,none,6,3,1,226.42
TXN_00052619,CUST_01017,CARD_76422,2026-01-09T08:41:15.805431Z,16.37,MERCHANT_1426,jewelry,24.8517,81.8881,0,none,8,4,1,212.51
TXN_00058095,CUST_00315,CARD_25898,2026-01-10T09:57:15.805431Z,196.09,MERCHANT_1260,luxury_goods,21.8466,83.6844,0,none,9,5,1,133.26
TXN_00009401,CUST_04734,CARD_40099,2026-01-20T22:00:15.805431Z,817.82,MERCHANT_1202,retail,27.604,70.9175,0,none,22,1,1,124.61
TXN_00002281,CUST_02439,CARD_60344,2026-01-03T00:04:15.805431Z,1178.77,MERCHANT_1483,restaurant,10.1771,79.7103,0,none,0,5,1,440.89
TXN_00036367,CUST_04179,CARD_34494,2026-01-21T05:02:15.805431Z,1532.81,MERCHANT_1528,jewelry,19.236,70.3409,0,none,5,2,1,452.35
TXN_00010444,CUST_02992,CARD_94476,2026-01-13T07:56:15.805431Z,1981.67,MERCHANT_1405,restaurant,29.3129,83.0903,0,none,7,1,1,249.75
TXN_00000463,CUST_04673,CARD_22470,2026-01-07T01:56:15.805431Z,750.42,MERCHANT_1576,gas,21.2339,78.2905,0,none,1,2,1,55.75
TXN_00033496,CUST_02809,CARD_37001,2026-01-21T03:14:15.805431Z,4542.85,MERCHANT_0504,retail,18.3075,79.1537,0,none,3,2,1,249.85
TXN_00066122,CUST_04843,CARD_16893,2026-01-11T10:20:15.805431Z,526.96,MERCHANT_1129,jewelry,15.5643,83.7584,0,none,10,6,1,126.91
TXN_00024189,CUST_02810,CARD_79088,2026-01-15T00:25:15.805431Z,216.34,MERCHANT_1408,jewelry,22.7177,78.1016,0,none,0,3,1,21.34
TXN_00093555,CUST_00390,CARD_89816,2026-01-13T21:25:15.805431Z,220.11,MERCHANT_0609,electronics,24.1127,80.3433,0,none,21,1,1,467.62
TXN_00010731,CUST_03774,CARD_50258,2025-12-23T18:18:15.805431Z,3987.14,MERCHANT_1067,retail,17.7526,72.3799,0,none,18,1,12,367.55
TXN_00011376,CUST_02951,CARD_98433,2025-12-26T02:00:15.805431Z,957.17,MERCHANT_1961,restaurant,17.4363,65.5242,0,none,2,4,12,323.96
TXN_00072425,CUST_04057,CARD_03271,2025-12-25T02:50:15.805431Z,1613.1,MERCHANT_0098,jewelry,14.7082,74.6838,0,none,2,3,12,392.27
TXN_00066899,CUST_02305,CARD_38523,2026-01-03T01:57:15.805431Z,161.85,MERCHANT_0933,gas,24.8683,75.3067,0,none,1,5,1,108.41
TXN_00070464,CUST_00062,CARD_37101,2025-12-30T19:52:15.805431Z,49.81,MERCHANT_0335,gas,28.4923,74.6484,0,none,19,1,12,282.14
TXN_00098029,CUST_04874,CARD_15738,2026-01-21T03:54:32.805431Z,8859.32,MERCHANT_1092,jewelry,18.2302,63.8415,1,card_cloning,3,2,1,1000.37
TXN_00056809,CUST_02920,CARD_37907,2026-01-08T22:46:15.805431Z,37.26,MERCHANT_0892,gas,15.3369,78.6231,0,none,22,3,1,297.77
TXN_00047324,CUST_02698,CARD_13294,2026-01-04T17:54:15.805431Z,358.52,MERCHANT_0381,electronics,12.4262,83.7947,0,none,17,6,1,152.03
TXN_00022216,CUST_02364,CARD_88088,2025-12-26T05:05:15.805431Z,1353.66,MERCHANT_1964,restaurant,20.4896,80.0292,0,none,5,4,12,386.12
TXN_00063139,CUST_04006,CARD_43654,2026-01-13T08:05:15.805431Z,98.15,MERCHANT_0227,restaurant,19.4778,79.1885,0,none,8,1,1,205.67
TXN_00014593,CUST_04927,CARD_94723,2025-12-24T08:51:15.805431Z,674.88,MERCHANT_0297,restaurant,22.7275,77.6668,0,none,8,2,12,242.93
TXN_00033635,CUST_01197,CARD_67951,2026-01-16T13:54:15.805431Z,64.56,MERCHANT_1582,electronics,13.2329,78.2853,0,none,13,4,1,278.85
TXN_00063691,CUST_02436,CARD_37721,2026-01-14T03:47:15.805431Z,1877.83,MERCHANT_1183,gas,36.4809,85.8617,0,none,3,2,1,56.61
TXN_00048440,CUST_04184,CARD_57953,2026-01-19T19:09:15.805431Z,7501.15,MERCHANT_0036,electronics,23.0983,80.9132,0,none,19,0,1,37.82
TXN_00042687,CUST_02905,CARD_02229,2026-01-03T04:50:15.805431Z,142.28,MERCHANT_1447,electronics,35.1432,79.4639,0,none,4,5,1,190.1
TXN_00052381,CUST_04613,CARD_05597,2026-01-03T07:30:15.805431Z,1088.11,MERCHANT_1507,luxury_goods,13.4693,76.9544,0,none,7,5,1,317.56
TXN_00047166,CUST_03575,CARD_41286,2026-01-23T08:24:15.805431Z,740.23,MERCHANT_0461,gas,27.1535,77.3757,0,none,8,4,1,209.85
TXN_00008196,CUST_03697,CARD_44077,2026-01-08T10:27:15.805431Z,716.69,MERCHANT_0906,jewelry,14.7732,77.2738,0,none,10,3,1,79.98
TXN_00019064,CUST_00718,CARD_94498,2025-12-31T06:37:15.805431Z,3439.07,MERCHANT_0483,retail,18.2193,81.3959,0,none,6,2,12,201.94
TXN_00020175,CUST_01507,CARD_37192,2025-12-28T00:44:15.805431Z,1966.06,MERCHANT_1016,jewelry,15.0385,70.125,0,none,0,6,12,222.07
TXN_00065332,CUST_02083,CARD_98382,2026-01-20T20:43:15.805431Z,481.47,MERCHANT_0560,electronics,19.6653,82.9555,0,none,20,1,1,137.4
TXN_00092331,CUST_01351,CARD_26387,2025-12-24T16:00:15.805431Z,292.17,MERCHANT_1306,retail,24.1703,83.1056,0,none,16,2,12,226.5
TXN_00082588,CUST_02671,CARD_32096,2026-01-10T07:44:15.805431Z,888.24,MERCHANT_1402,luxury_goods,17.3936,84.0636,0,none,7,5,1,390.85
TXN_00049316,CUST_02375,CARD_96129,2026-01-20T21:44:15.805431Z,4880.01,MERCHANT_0100,restaurant,12.1163,79.9696,0,none,21,1,1,463.28
TXN_00058710,CUST_03710,CARD_41021,2026-01-16T01:12:15.805431Z,415.98,MERCHANT_0230,luxury_goods,21.1293,77.4757,0,none,1,4,1,75.18
TXN_00020079,CUST_00288,CARD_37496,2026-01-07T02:56:15.805431Z,1483.9,MERCHANT_0564,restaurant,27.6444,67.4531,0,none,2,2,1,326.03
TXN_00064961,CUST_03636,CARD_88455,2026-01-10T06:46:15.805431Z,2434.77,MERCHANT_1602,restaurant,10.6438,79.5969,0,none,6,5,1,162.7
TXN_00041201,CUST_03787,CARD_88657,2025-12-25T10:07:15.805431Z,352.63,MERCHANT_1858,electronics,15.9357,81.2601,0,none,10,3,12,569.09
TXN_00091923,CUST_03014,CARD_12879,2025-12-23T16:40:15.805431Z,956.0,MERCHANT_1989,luxury_goods,26.6215,73.1257,0,none,16,1,12,184.73
TXN_00006675,CUST_04282,CARD_56712,2026-01-15T20:27:15.805431Z,21.47,MERCHANT_0966,electronics,26.7349,78.8855,0,none,20,3,1,200.97
TXN_00098878,CUST_04997,CARD_88475,2026-01-21T13:06:54.805431Z,1732.79,MERCHANT_0234,luxury_goods,31.9923,55.1095,1,card_cloning,13,2,1,1838.32
TXN_00095203,CUST_00313,CARD_28403,2026-01-10T03:28:15.805431Z,304.2,MERCHANT_0684,restaurant,25.6151,74.0467,0,none,3,5,1,402.2
TXN_00015542,CUST_00546,CARD_17741,2025-12-26T21:50:15.805431Z,255.13,MERCHANT_1200,jewelry,21.2051,74.8234,0,none,21,4,12,425.04
TXN_00059197,CUST_03804,CARD_11950,2026-01-22T00:58:15.805431Z,366.64,MERCHANT_0229,luxury_goods,18.6851,78.8103,0,none,0,3,1,431.23
TXN_00057169,CUST_04549,CARD_92595,2025-12-26T22:46:15.805431Z,53.5,MERCHANT_0560,retail,13.3938,73.8836,0,none,22,4,12,151.66
TXN_00049638,CUST_01125,CARD_79669,2026-01-04T21:06:15.805431Z,1370.65,MERCHANT_1636,electronics,22.5463,83.202,0,none,21,6,1,324.53
TXN_00048489,CUST_01398,CARD_46165,2026-01-10T03:16:15.805431Z,777.4,MERCHANT_0178,restaurant,22.714,76.141,0,none,3,5,1,292.74
